Timestamp,Airport,Timezone,DirInten,Visibility,Weather0,Weather1,CG0,CG1,CG2,TTD,Pressure,ReraRets
2007060103,SBKG,010315Z,15008KT,9999,na,na,FEW014,BKN080,na,21/20,Q1018,NULL
2007060104,SBKG,010400Z,16004KT,9999,na,na,SCT018,BKN080,na,21/20,Q1018,NULL
2007060105,SBKG,010500Z,17004KT,9999,na,na,SCT018,BKN080,na,21/20,Q1017,NULL
2007060106,SBKG,010600Z,17006KT,9999,na,na,SCT016,BKN080,na,21/20,Q1017,NULL
2007060107,SBKG,010700Z,14010KT,9000,na,na,FEW009,SCT012,BKN080,20/20,Q1017,NULL
2007060108,SBKG,010800Z,16008KT,9999,na,na,FEW022,BKN080,na,20/20,Q1018,NULL
2007060109,SBKG,010900Z,12003KT,5000,RA,na,SCT018,BKN080,na,20/20,Q1018,NULL
2007060110,SBKG,011000Z,12002KT,9999,na,na,BKN018,SCT080,na,21/20,Q1018,NULL
2007060111,SBKG,011100Z,12006KT,9999,na,na,SCT012,BKN018,na,22/21,Q1019,NULL
2007060112,SBKG,011200Z,13009KT,9999,na,na,BKN016,SCT150,na,23/21,Q1019,NULL
2007060113,SBKG,011300Z,13010KT,9999,na,na,SCT020,na,na,27/20,Q1020,NULL
2007060114,SBKG,011400Z,12008KT,9999,na,na,SCT025,na,na,27/20,Q1019,NULL
2007060115,SBKG,011500Z,12008KT,9999,na,na,BKN030,na,na,29/19,Q1017,NULL
2007060116,SBKG,011600Z,13010KT,9999,na,na,BKN030,na,na,29/20,Q1016,NULL
2007060117,SBKG,011700Z,14010KT,9999,na,na,SCT030,na,na,29/20,Q1016,NULL
2007060118,SBKG,011800Z,13012KT,9999,na,na,SCT030,BKN300,na,29/20,Q1016,NULL
2007060119,SBKG,011900Z,15014KT,4000,na,na,BKN020,FEW030TCU,na,28/21,Q1016,NULL
2007060120,SBKG,012000Z,15008KT,9999,na,na,SCT018,BKN100,na,23/21,Q1017,NULL
2007060121,SBKG,012100Z,15006KT,9999,na,na,SCT018,BKN100,na,22/21,Q1017,NULL
2007060122,SBKG,012200Z,12002KT,9999,na,na,SCT015,na,na,22/20,Q1017,NULL
2007060123,SBKG,012300Z,13002KT,9999,na,na,SCT015,na,na,21/20,Q1018,NULL
2007060203,SBKG,020315Z,15004KT,9999,na,na,SCT010,BKN015,BKN100,21/21,Q1017,NULL
2007060204,SBKG,020400Z,13006KT,6000,-RA,na,SCT007,BKN010,BKN100,21/21,Q1017,NULL
2007060204,SBKG,020440Z,15004KT,4500,BR,na,SCT007,BKN010,BKN015,21/21,Q1016,NULL
2007060205,SBKG,020500Z,15006KT,4000,BR,na,SCT007,BKN010,BKN012,21/21,Q1016,NULL
2007060206,SBKG,020600Z,12004KT,5000,-RA,na,BKN010,BKN012,na,21/21,Q1016,NULL
2007060207,SBKG,020700Z,12004KT,5000,na,na,SCT004,BKN008,BKN012,21/21,Q1016,NULL
2007060208,SBKG,020800Z,12006KT,5000,BR,na,SCT004,BKN008,BKN015,21/21,Q1016,NULL
2007060209,SBKG,020900Z,15004KT,2500,BR,na,SCT006,BKN010,OVC070,21/21,Q1017,NULL
2007060210,SBKG,021000Z,16006KT,8000,-RA,na,SCT008,BKN012,na,21/20,Q1017,NULL
2007060211,SBKG,021100Z,13004KT,6000,-RA,na,SCT008,BKN012,na,21/21,Q1018,NULL
2007060212,SBKG,021200Z,14002KT,8000,-RA,na,SCT008,BKN012,na,22/22,Q1018,NULL
2007060213,SBKG,021300Z,14008KT,9000,na,na,SCT008,BKN014,na,23/22,Q1018,NULL
2007060214,SBKG,021400Z,14006KT,9999,na,na,SCT015,BKN020,na,24/23,Q1018,NULL
2007060215,SBKG,021500Z,12004KT,9999,na,na,SCT015,BKN020,na,25/22,Q1017,NULL
2007060215,SBKG,021523Z,12006KT,2000,-RA,BR,SCT006,BKN010,na,24/20,Q1017,NULL
2007060216,SBKG,021600Z,12006KT,8000,na,na,FEW006,BKN010,BKN090,23/22,Q1016,NULL
2007060217,SBKG,021700Z,12003KT,8000,-RA,BR,FEW006,BKN010,BKN090,23/22,Q1016,NULL
2007060218,SBKG,021800Z,12006KT,5000,-RA,BR,FEW006,BKN010,BKN097,23/22,Q1015,NULL
2007060219,SBKG,021900Z,12006KT,5000,-RA,BR,FEW006,BKN010,OVC090,23/22,Q1015,NULL
2007060220,SBKG,022000Z,12004KT,8000,na,na,FEW006,BKN010,na,22/21,Q1016,NULL
2007060221,SBKG,022100Z,12003KT,8000,-RA,BR,FEW006,BKN010,na,22/21,Q1016,NULL
2007060303,SBKG,030315Z,18004KT,9999,na,na,SCT015,BKN020,na,21/21,Q1016,NULL
2007060304,SBKG,030400Z,15004KT,5000,na,na,SCT010,BKN015,na,21/21,Q1016,NULL
2007060305,SBKG,030500Z,18002KT,5000,na,na,SCT010,BKN014,na,21/21,Q1016,NULL
2007060306,SBKG,030600Z,14002KT,6000,na,na,SCT008,BKN013,na,21/21,Q1015,NULL
2007060307,SBKG,030700Z,19002KT,5000,na,na,SCT006,BKN012,na,21/21,Q1016,NULL
2007060308,SBKG,030800Z,19004KT,5000,na,na,SCT006,BKN015,na,21/21,Q1016,NULL
2007060309,SBKG,030900Z,00000KT,9000,na,na,SCT015,BKN020,na,21/21,Q1016,NULL
2007060310,SBKG,031000Z,22004KT,9000,BR,na,FEW006,SCT010,BKN018,21/20,Q1017,NULL
2007060311,SBKG,031100Z,25004KT,9999,na,na,SCT015,BKN020,na,21/20,Q1017,NULL
2007060312,SBKG,031200Z,22006KT,9999,na,na,SCT015,BKN020,na,21/20,Q1018,NULL
2007060313,SBKG,031300Z,20002KT,9999,na,na,SCT015,BKN020,na,22/21,Q1018,NULL
2007060314,SBKG,031400Z,16004KT,9999,na,na,SCT015,BKN020,BKN100,24/20,Q1018,NULL
2007060315,SBKG,031500Z,15006KT,9999,na,na,BKN020,BKN100,na,25/21,Q1017,NULL
2007060316,SBKG,031600Z,19006KT,9999,na,na,BKN020,BKN100,na,27/21,Q1016,NULL
2007060317,SBKG,031700Z,13006KT,9999,na,na,BKN020,BKN100,na,27/21,Q1015,NULL
2007060318,SBKG,031800Z,10006KT,9999,na,na,BKN020,BKN100,na,26/22,Q1015,NULL
2007060319,SBKG,031900Z,13007KT,9999,na,na,BKN020,BKN100,na,26/22,Q1015,NULL
2007060320,SBKG,032000Z,16008KT,9999,na,na,SCT015,SCT020,BKN100,24/22,Q1016,NULL
2007060321,SBKG,032100Z,12006KT,9999,na,na,SCT015,BKN100,na,23/22,Q1016,NULL
2007060403,SBKG,040315Z,13004KT,9999,na,na,SCT006,BKN010,na,22/21,Q1018,NULL
2007060404,SBKG,040400Z,13002KT,9999,na,na,SCT006,BKN010,na,22/21,Q1018,NULL
2007060405,SBKG,040500Z,12002KT,9999,na,na,FEW006,BKN010,na,22/21,Q1017,NULL
2007060406,SBKG,040600Z,16002KT,9999,na,na,FEW006,BKN010,na,21/20,Q1017,NULL
2007060407,SBKG,040700Z,10002KT,9999,na,na,FEW006,BKN010,na,21/20,Q1017,NULL
2007060408,SBKG,040800Z,13003KT,9999,na,na,BKN010,BKN015,na,21/20,Q1017,NULL
2007060409,SBKG,040900Z,12002KT,9999,na,na,SCT010,BKN015,na,21/20,Q1018,NULL
2007060410,SBKG,041000Z,17002KT,9999,na,na,SCT015,BKN020,BKN100,22/21,Q1018,NULL
2007060411,SBKG,041100Z,20002KT,9999,na,na,SCT015,BKN020,BKN100,22/21,Q1019,NULL
2007060412,SBKG,041200Z,00000KT,9999,na,na,BKN010,BKN015,BKN100,22/21,Q1019,NULL
2007060413,SBKG,041300Z,20002KT,9999,na,na,SCT015,BKN017,BKN100,24/21,Q1014,NULL
2007060414,SBKG,041400Z,12004KT,9999,na,na,BKN020,BKN100,na,26/22,Q1018,NULL
2007060415,SBKG,041500Z,14004KT,9999,na,na,BKN020,BKN100,na,26/22,Q1017,NULL
2007060416,SBKG,041600Z,13006KT,9999,na,na,SCT032,BKN100,na,28/22,Q1016,NULL
2007060417,SBKG,041700Z,12010KT,9999,na,na,FEW032,BKN100,na,28/21,Q1016,NULL
2007060418,SBKG,041800Z,13006KT,9999,na,na,FEW032,SCT100,na,29/22,Q1015,NULL
2007060419,SBKG,041900Z,12006KT,9999,na,na,FEW026,BKN100,na,29/23,Q1015,NULL
2007060420,SBKG,042000Z,12006KT,9999,na,na,FEW022,SCT100,na,26/23,Q1016,NULL
2007060421,SBKG,042100Z,12006KT,9999,na,na,FEW040,na,na,24/22,Q1016,NULL
2007060422,SBKG,042200Z,12006KT,9999,na,na,SCT010,BKN015,na,23/23,Q1017,NULL
2007060423,SBKG,042300Z,12007KT,9999,na,na,SCT010,BKN015,na,23/22,Q1017,NULL
2007060503,SBKG,050315Z,12004KT,6000,na,na,SCT006,BKN010,na,22/22,Q1018,NULL
2007060504,SBKG,050400Z,16004KT,6000,na,na,SCT006,BKN010,na,22/22,Q1018,NULL
2007060505,SBKG,050500Z,15004KT,3000,BR,na,SCT006,BKN010,na,22/22,Q1018,NULL
2007060505,SBKG,050535Z,12003KT,5000,BR,na,SCT006,BKN010,na,22/22,Q1018,NULL
2007060506,SBKG,050600Z,16004KT,5000,BR,na,SCT006,BKN010,na,22/22,Q1018,NULL
2007060507,SBKG,050700Z,12003KT,2000,BR,na,SCT006,BKN010,na,21/21,Q1018,NULL
2007060507,SBKG,050730Z,00000KT,0500,FG,na,BKN006,BKN010,na,21/21,Q1018,NULL
2007060508,SBKG,050800Z,00000KT,3000,BR,na,BKN010,na,na,21/21,Q1018,NULL
2007060509,SBKG,050900Z,17002KT,5000,BR,na,SCT010,BKN015,na,22/21,Q1018,NULL
2007060510,SBKG,051000Z,16004KT,8000,na,na,FEW014,SCT016,na,22/22,Q1019,NULL
2007060511,SBKG,051100Z,12007KT,9999,na,na,FEW010,SCT020,na,24/21,Q1019,NULL
2007060512,SBKG,051200Z,10003KT,9999,na,na,BKN018,na,na,27/22,Q1019,NULL
2007060513,SBKG,051300Z,15006KT,9999,na,na,BKN024,na,na,26/21,Q1019,NULL
2007060514,SBKG,051400Z,14006KT,9999,na,na,SCT030,na,na,28/21,Q1019,NULL
2007060515,SBKG,051500Z,13006KT,9999,na,na,BKN032,na,na,29/21,Q1018,NULL
2007060516,SBKG,051600Z,12014KT,9999,na,na,SCT016,SCT025,na,28/22,Q1017,NULL
2007060517,SBKG,051700Z,12012KT,9999,na,na,BKN010,SCT018,BKN150,25/21,Q1017,NULL
2007060517,SBKG,051740Z,12006KT,9999,na,na,FEW010,SCT020,BKN080,24/20,Q1017,NULL
2007060518,SBKG,051800Z,12008KT,9999,na,na,SCT016,BKN080,na,24/20,Q1017,NULL
2007060519,SBKG,051900Z,12010KT,9999,na,na,SCT016,BKN080,na,24/21,Q1017,NULL
2007060520,SBKG,052000Z,12006KT,9999,na,na,FEW020,BKN080,na,23/20,Q1017,NULL
2007060521,SBKG,052100Z,12008KT,9999,na,na,SCT010,SCT012,BKN100,22/21,Q1018,NULL
2007060522,SBKG,052200Z,13008KT,9999,na,na,SCT005,BKN012,na,22/21,Q1018,NULL
2007060523,SBKG,052300Z,13004KT,8000,na,na,FEW005,SCT012,na,21/20,Q1019,NULL
2007060603,SBKG,060315Z,12006KT,9999,na,na,SCT005,BKN010,na,21/21,Q1019,NULL
2007060604,SBKG,060400Z,12006KT,2000,na,na,BKN005,BKN010,na,21/21,Q1019,NULL
2007060605,SBKG,060500Z,14003KT,6000,na,na,FEW006,SCT018,BKN100,20/20,Q1018,NULL
2007060606,SBKG,060600Z,13003KT,9999,na,na,FEW010,SCT100,na,20/20,Q1018,NULL
2007060607,SBKG,060700Z,15002KT,9999,na,na,FEW018,BKN100,na,20/20,Q1018,NULL
2007060608,SBKG,060800Z,00000KT,CAVOK,na,na,na,na,na,20/20,Q1018,NULL
2007060609,SBKG,060900Z,00000KT,9000,na,na,FEW010,BKN100,na,20/20,Q1019,NULL
2007060610,SBKG,061000Z,18002KT,9999,na,na,SCT015,SCT018,na,21/20,Q1019,NULL
2007060611,SBKG,061100Z,16004KT,9999,na,na,SCT015,SCT018,BKN100,22/20,Q1020,NULL
2007060612,SBKG,061200Z,15007KT,9999,na,na,SCT015,BKN018,BKN100,23/20,Q1020,NULL
2007060613,SBKG,061300Z,10002KT,9999,na,na,SCT015,SCT020,BKN100,23/20,Q1020,NULL
2007060614,SBKG,061400Z,13005KT,9999,na,na,BKN020,BKN100,na,26/21,Q1019,NULL
2007060615,SBKG,061500Z,16007KT,9999,na,na,SCT025,BKN100,na,27/20,Q1018,NULL
2007060616,SBKG,061600Z,16006KT,9999,na,na,SCT030,na,na,28/18,Q1017,NULL
2007060617,SBKG,061700Z,14010KT,9999,na,na,SCT030,na,na,29/17,Q1016,NULL
2007060618,SBKG,061800Z,15008KT,9999,na,na,SCT030,na,na,29/18,Q1016,NULL
2007060619,SBKG,061900Z,13010KT,9999,na,na,SCT030,na,na,27/20,Q1016,NULL
2007060620,SBKG,062000Z,15008KT,9999,na,na,FEW030,na,na,26/19,Q1017,NULL
2007060621,SBKG,062100Z,14006KT,9999,na,na,FEW025,na,na,24/21,Q1017,NULL
2007060622,SBKG,062200Z,12006KT,CAVOK,na,na,na,na,na,22/19,Q1018,NULL
2007060623,SBKG,062300Z,12006KT,CAVOK,na,na,na,na,na,20/20,Q1018,NULL
2007060700,SBKG,070000Z,12002KT,CAVOK,na,na,na,na,na,21/20,Q1018,NULL
2007060701,SBKG,070100Z,14004KT,CAVOK,na,na,na,na,na,20/19,Q1018,NULL
2007060702,SBKG,070200Z,13004KT,CAVOK,na,na,na,na,na,19/18,Q1018,NULL
2007060703,SBKG,070300Z,16008KT,9999,na,na,FEW015,na,na,20/19,Q1018,NULL
2007060704,SBKG,070400Z,16006KT,CAVOK,na,na,na,na,na,20/19,Q1017,NULL
2007060705,SBKG,070500Z,12004KT,9999,na,na,FEW015,na,na,19/18,Q1017,NULL
2007060706,SBKG,070600Z,10001KT,CAVOK,na,na,na,na,na,19/18,Q1017,NULL
2007060707,SBKG,070700Z,00000KT,CAVOK,na,na,na,na,na,19/18,Q1017,NULL
2007060708,SBKG,070800Z,18001KT,CAVOK,na,na,na,na,na,19/19,Q1017,NULL
2007060709,SBKG,070900Z,19002KT,9999,na,na,FEW020,na,na,19/18,Q1018,NULL
2007060710,SBKG,071000Z,00000KT,CAVOK,na,na,na,na,na,20/19,Q1018,NULL
2007060711,SBKG,071100Z,18006KT,9999,na,na,SCT015,na,na,22/19,Q1018,NULL
2007060712,SBKG,071200Z,16006KT,9999,na,na,SCT020,na,na,24/20,Q1018,NULL
2007060713,SBKG,071300Z,14006KT,9999,na,na,SCT020,na,na,25/20,Q1018,NULL
2007060714,SBKG,071400Z,14012KT,9999,na,na,SCT030,na,na,27/19,Q1018,NULL
2007060715,SBKG,071500Z,14008KT,9999,na,na,SCT030,na,na,29/19,Q1017,NULL
2007060716,SBKG,071600Z,13008KT,9999,na,na,SCT030,na,na,30/19,Q1016,NULL
2007060717,SBKG,071700Z,16010KT,9999,na,na,SCT030,na,na,29/20,Q1016,NULL
2007060718,SBKG,071800Z,18012KT,9999,na,na,SCT030,na,na,28/19,Q1015,NULL
2007060719,SBKG,071900Z,12008KT,9999,na,na,SCT025,na,na,28/19,Q1016,NULL
2007060720,SBKG,072000Z,15006KT,9999,na,na,SCT020,na,na,26/19,Q1016,NULL
2007060721,SBKG,072100Z,15006KT,CAVOK,na,na,na,na,na,24/18,Q1016,NULL
2007060803,SBKG,080315Z,00000KT,9999,na,na,SCT015,na,na,20/19,Q1017,NULL
2007060804,SBKG,080400Z,00000KT,9999,na,na,SCT015,na,na,20/19,Q1017,NULL
2007060805,SBKG,080500Z,00000KT,9999,na,na,SCT015,na,na,20/19,Q1017,NULL
2007060806,SBKG,080600Z,24004KT,9999,na,na,FEW015,na,na,20/19,Q1016,NULL
2007060807,SBKG,080700Z,24004KT,9999,na,na,FEW015,na,na,20/19,Q1016,NULL
2007060808,SBKG,080800Z,00000KT,9999,na,na,SCT015,na,na,20/19,Q1016,NULL
2007060809,SBKG,080900Z,21002KT,9999,na,na,SCT015,na,na,20/19,Q1017,NULL
2007060810,SBKG,081000Z,22006KT,9999,na,na,SCT018,na,na,21/19,Q1017,NULL
2007060811,SBKG,081100Z,18006KT,9999,na,na,SCT018,BKN090,na,22/20,Q1018,NULL
2007060812,SBKG,081200Z,16008KT,9999,na,na,SCT020,BKN100,na,24/19,Q1018,NULL
2007060813,SBKG,081300Z,18006KT,9999,na,na,FEW015,BKN020,BKN100,24/19,Q1018,NULL
2007060814,SBKG,081400Z,19008KT,9999,na,na,FEW015,BKN020,BKN100,25/19,Q1017,NULL
2007060815,SBKG,081500Z,15010KT,9999,na,na,SCT015,BKN020,na,27/19,Q1016,NULL
2007060816,SBKG,081600Z,17006KT,6000,na,na,SCT015,BKN020,na,24/22,Q1015,NULL
2007060817,SBKG,081700Z,14010KT,5000,-RA,na,SCT015,BKN020,na,24/21,Q1015,NULL
2007060818,SBKG,081800Z,16010KT,9999,na,na,BKN020,na,na,24/21,Q1015,NULL
2007060819,SBKG,081900Z,14004KT,9999,na,na,SCT020,BKN300,na,23/22,Q1016,NULL
2007060820,SBKG,082000Z,16004KT,9999,na,na,SCT020,BKN300,na,23/22,Q1016,NULL
2007060821,SBKG,082100Z,15006KT,9999,na,na,FEW018,BKN300,na,22/21,Q1017,NULL
2007060822,SBKG,082200Z,14006KT,CAVOK,na,na,na,na,na,21/20,Q1017,NULL
2007060823,SBKG,082300Z,16006KT,9999,na,na,FEW022,na,na,21/19,Q1017,NULL
2007060903,SBKG,090322Z,21004KT,CAVOK,na,na,na,na,na,20/17,Q1017,NULL
2007060904,SBKG,090400Z,21005KT,CAVOK,na,na,na,na,na,20/17,Q1017,NULL
2007060905,SBKG,090500Z,19008KT,9999,na,na,FEW015,na,na,20/17,Q1016,NULL
2007060906,SBKG,090600Z,22008KT,CAVOK,na,na,na,na,na,20/18,Q1016,NULL
2007060907,SBKG,090700Z,22006KT,CAVOK,na,na,na,na,na,19/18,Q1016,NULL
2007060908,SBKG,090800Z,31002KT,9999,na,na,SCT015,na,na,20/18,Q1017,NULL
2007060909,SBKG,090900Z,00000KT,9999,na,na,SCT015,BKN018,na,20/18,Q1017,NULL
2007060910,SBKG,091000Z,10004KT,5000,-RA,na,SCT010,BKN017,na,20/20,Q1018,NULL
2007060910,SBKG,091020Z,08002KT,3000,-RA,BR,SCT006,BKN010,na,20/20,Q1018,NULL
2007060911,SBKG,091100Z,24002KT,5000,-RA,na,SCT010,BKN015,na,20/20,Q1019,NULL
2007060912,SBKG,091200Z,24004KT,6000,na,na,SCT010,BKN015,na,21/20,Q1019,NULL
2007060913,SBKG,091300Z,20002KT,5000,-RA,na,SCT010,BKN015,OVC070,21/20,Q1019,NULL
2007060914,SBKG,091400Z,22005KT,9999,na,na,SCT015,BKN020,BKN100,23/21,Q1018,NULL
2007060915,SBKG,091500Z,18004KT,9999,na,na,SCT015,BKN020,BKN100,24/21,Q1017,NULL
2007060916,SBKG,091600Z,14006KT,9999,na,na,SCT024,BKN100,na,26/20,Q1016,NULL
2007060917,SBKG,091700Z,13006KT,9999,na,na,SCT032,BKN100,na,25/21,Q1015,NULL
2007060918,SBKG,091800Z,14006KT,8000,na,na,SCT032,SCT100,na,26/20,Q1015,NULL
2007060919,SBKG,091900Z,12006KT,8000,na,na,SCT032,BKN100,na,24/20,Q1016,NULL
2007060920,SBKG,092000Z,12002KT,9999,na,na,FEW022,BKN080,na,23/21,Q1016,NULL
2007060921,SBKG,092100Z,12004KT,9999,na,na,SCT014,SCT020,BKN080,22/20,Q1016,NULL
2007061003,SBKG,100317Z,16002KT,9999,na,na,SCT017,na,na,21/20,Q1017,NULL
2007061004,SBKG,100400Z,16002KT,9999,na,na,BKN015,na,na,21/20,Q1017,NULL
2007061005,SBKG,100500Z,16002KT,5000,-RA,na,SCT006,BKN010,na,20/20,Q1017,NULL
2007061006,SBKG,100600Z,18003KT,9999,na,na,BKN015,na,na,20/19,Q1016,NULL
2007061007,SBKG,100700Z,18003KT,9999,na,na,BKN015,na,na,20/19,Q1016,NULL
2007061008,SBKG,100800Z,17004KT,9999,na,na,SCT015,na,na,20/19,Q1017,NULL
2007061009,SBKG,100900Z,11002KT,9999,na,na,SCT017,na,na,20/19,Q1017,NULL
2007061010,SBKG,101000Z,14006KT,8000,na,na,SCT010,SCT015,na,21/21,Q1018,NULL
2007061011,SBKG,101100Z,15010KT,5000,RA,na,SCT015,BKN018,na,22/21,Q1018,NULL
2007061012,SBKG,101200Z,15009KT,8000,na,na,SCT016,BKN021,na,24/20,Q1018,NULL
2007061013,SBKG,101300Z,14014KT,9999,na,na,BKN026,na,na,25/20,Q1018,NULL
2007061014,SBKG,101400Z,16013KT,9999,na,na,SCT030,na,na,26/20,Q1017,NULL
2007061015,SBKG,101500Z,13012KT,9999,na,na,BKN032,na,na,27/20,Q1016,NULL
2007061016,SBKG,101600Z,13012KT,9999,na,na,BKN032,na,na,27/20,Q1016,NULL
2007061017,SBKG,101700Z,15012KT,9999,na,na,BKN040,na,na,27/17,Q1015,NULL
2007061018,SBKG,101800Z,12010KT,9999,na,na,BKN030,na,na,28/18,Q1014,NULL
2007061019,SBKG,101900Z,13008KT,9999,na,na,BKN040,na,na,26/16,Q1015,NULL
2007061020,SBKG,102000Z,12008KT,CAVOK,na,na,na,na,na,24/17,Q1016,NULL
2007061021,SBKG,102100Z,12008KT,CAVOK,na,na,na,na,na,23/17,Q1016,NULL
2007061103,SBKG,110315Z,26004KT,9999,na,na,FEW015,na,na,19/19,Q1017,NULL
2007061104,SBKG,110400Z,00000KT,9999,na,na,FEW015,SCT080,na,19/19,Q1017,NULL
2007061105,SBKG,110500Z,23002KT,9999,na,na,FEW014,SCT080,na,20/19,Q1017,NULL
2007061106,SBKG,110600Z,21004KT,9999,na,na,SCT022,SCT080,na,20/19,Q1016,NULL
